barcode,mclust,x,y
aaaanjkb-1,4,3593.930322265625,1873.8438842773437
aaaanjkc-1,4,3595.2397705078124,1860.64169921875
aaaanjkg-1,4,3622.990112304687,1858.3768310546875
aaaanjkh-1,4,3632.6767089843743,1854.520910644531
aaaanjki-1,4,3636.490087890625,1848.623620605469
aaaanjkj-1,4,3641.586767578125,1837.289318847656
aaaanjkk-1,4,3633.09091796875,1870.034240722656
aaaanjkm-1,4,3649.875512695312,1862.6656372070313
aaaanjkp-1,4,3634.5037109375,1819.190087890625
aaaanjla-1,4,3651.6560302734374,1825.2832763671877
aaaanjlc-1,4,3566.1957519531247,1898.72568359375
aaaanjld-1,4,3506.2520751953125,1771.0447265625
aaaanjlf-1,4,3505.900952148437,1753.5028930664062
aaaanjlm-1,4,3329.1422485351563,2504.49345703125
aaaanjln-1,4,3336.285900878906,2522.7964721679687
aaaanjlo-1,4,3331.7401855468747,2426.8566650390626
aaaanjlp-1,4,3331.8819213867187,2471.748327636719
aaaanjmb-1,4,3340.0166870117187,2445.370104980469
aaaanjmc-1,4,3345.783032226562,2431.609692382812
aaaanjmd-1,4,3349.178674316406,2455.0836791992188
aaaanjmf-1,4,3355.3399291992187,2440.7413818359373
aaaanjmg-1,4,3353.5299438476563,2469.4961181640624
aaaanjmh-1,4,3355.6852416992188,2423.649035644531
aaaanjmi-1,4,3368.144921875,2415.963134765625
aaaanjmj-1,4,3370.13046875,2433.1059082031247
aaaanjmk-1,4,3369.299353027344,2480.380932617187
aaaanjml-1,4,3369.6129150390625,2452.8107177734373
aaaanjmm-1,4,3372.1764038085935,2465.999621582031
aaaanjmn-1,4,3370.618969726562,2397.754956054687
aaaanjmp-1,4,3374.0249877929687,2441.8206909179685
aaaanjna-1,4,3380.065881347656,2475.417687988281
aaaanjnb-1,4,3382.421435546875,2465.601184082031
aaaanjnc-1,4,3387.5434326171876,2439.5630859375
aaaanjne-1,4,3385.9689819335936,2451.5514892578126
aaaanjnf-1,4,3394.8670043945312,2459.484338378906
aaaanjnl-1,3,1572.2682006835937,827.0521789550781
aaaanjnm-1,3,1584.4649536132813,826.5057800292968
aaaanjnn-1,3,1612.5187927246093,826.0656311035156
aaaanjno-1,3,1598.447930908203,827.2145111083984
aaaanjnp-1,3,1562.5562866210937,828.5858001708984
aaaanjoa-1,3,1578.641748046875,835.3705474853515
aaaanjob-1,3,1615.1461975097657,838.4802795410156
aaaanjoc-1,3,1575.6018981933594,839.845913696289
aaaanjod-1,3,1558.9982604980469,836.5219696044921
aaaanjoe-1,3,1632.587072753906,816.7516876220703
aaaanjof-1,3,1641.4747192382813,830.3407409667968
aaaanjog-1,3,1607.022430419922,830.8265960693359
aaaanjoh-1,3,1592.2126953125,837.9836853027343
aaaanjoi-1,3,1631.5961669921874,829.0074279785156
aaaanjoj-1,3,1620.4353515625,826.6528594970703
aaaanjok-1,3,1629.5588439941405,835.4266815185547
aaaanjol-1,0,2335.7140869140626,4475.623950195312
aaaanjom-1,0,2338.3612060546875,4445.474267578124
aaaanjon-1,0,2345.1223999023437,4510.2859375
aaaanjoo-1,0,2342.1461547851563,4430.383447265624
aaaanjop-1,0,2345.3618774414062,4439.813549804688
aaaanjpa-1,0,2345.5505126953126,4418.128173828125
aaaanjpb-1,0,2346.4629760742187,4473.26279296875
aaaanjpc-1,0,2342.09365234375,4451.435888671875
aaaanjpd-1,0,2346.6949829101563,4490.657495117187
aaaanjpe-1,0,2348.5172119140625,4436.152490234374
aaaanjpf-1,0,2348.5448120117185,4426.158764648438
aaaanjpg-1,0,2348.311767578125,4465.589135742187
aaaanjph-1,0,2346.9765869140624,4459.748291015625
aaaanjpi-1,1,2351.45859375,4431.935693359374
aaaanjpj-1,0,2355.631396484375,4435.608789062499
aaaanjpk-1,0,2352.027404785156,4450.163793945312
aaaanjpl-1,0,2359.2235595703123,4491.041406249999
aaaanjpm-1,0,2356.227392578125,4471.81015625
aaaanjpn-1,0,2356.579553222656,4457.9698486328125
aaaanjpo-1,0,2359.4113647460936,4424.499853515625
aaaanjpp-1,0,2358.9759887695313,4449.788598632812
aaaankaa-1,0,2362.6071655273436,4441.369531249999
aaaankab-1,0,2364.8977661132812,4464.993969726563
aaaankac-1,0,2366.747180175781,4453.04541015625
aaaankae-1,1,2370.0369873046875,4422.669116210937
aaaankaf-1,0,2373.4726806640624,4455.16875
aaaankag-1,0,2371.4201049804688,4481.491772460938
aaaankah-1,0,2374.7553588867186,4437.498046875
aaaankai-1,0,2380.5549072265626,4468.608959960938
aaaankaj-1,0,2381.505969238281,4455.362573242187
aaaankak-1,1,2380.0361083984376,4421.8614501953125
aaaankal-1,1,2383.704846191406,4492.687036132812
aaaankam-1,1,2384.5455078125,4445.220263671875
aaaankan-1,1,2385.9817504882812,4422.8056640625
aaaankao-1,1,2387.0778686523436,4438.559301757812
aaaankap-1,1,2391.375598144531,4456.647119140624
aaaankba-1,1,2392.6939697265625,4447.6063232421875
aaaankbb-1,1,2397.8149291992186,4485.8849609375
aaaankbc-1,1,2392.118518066406,4431.291967773437
aaaankbd-1,1,2391.691235351562,4424.52392578125
aaaankbe-1,1,2395.744921875,4439.137451171875
aaaankbf-1,1,2397.99609375,4446.6558837890625
aaaankbg-1,1,2404.0658325195313,4421.978491210937
aaaankbh-1,1,2401.946435546875,4436.859301757812
aaaankbi-1,1,2401.9159301757813,4452.598828125
aaaankbj-1,1,2399.7392578125,4466.9761962890625
aaaankbk-1,1,2409.032189941406,4443.292407226562
aaaankbl-1,1,2444.688818359375,4468.719775390625
aaaankbm-1,1,2458.2269775390623,4454.613427734374
aaaankbn-1,1,2431.33037109375,4465.113916015624
aaaankbo-1,1,2434.153881835937,4416.104443359375
aaaankbp-1,1,2444.989514160156,4434.330468749999
aaaankca-1,1,2454.2359619140625,4436.206860351563
aaaankcb-1,1,2457.8625732421874,4425.146899414062
aaaankcc-1,1,2461.101123046875,4412.179418945312
aaaankcd-1,1,2458.3315673828124,4440.570581054687
aaaankce-1,1,2471.29033203125,4424.76630859375
aaaankcf-1,1,2443.451171875,4417.513085937499
aaaankcg-1,1,2422.5307128906247,4420.343237304687
aaaankch-1,1,2450.4806884765626,4420.189672851562
aaaankci-1,1,2412.534289550781,4429.7305908203125
aaaankcj-1,1,2419.784814453125,4440.116528320313
aaaankck-1,1,2430.924877929687,4436.128002929688
aaaankcl-1,1,2461.729699707031,4433.998022460937
aaaankcm-1,1,2439.917529296875,4436.684155273438
aaaankcn-1,1,2448.297375488281,4437.417529296875
aaaankco-1,1,2470.075512695312,4437.075952148437
aaaankcp-1,1,2427.737377929687,4443.2733154296875
aaaankda-1,1,2440.8741943359373,4441.86259765625
aaaankdb-1,1,2465.8026855468747,4445.7556640625
aaaankdc-1,1,2449.684643554687,4448.2890625
aaaankdd-1,1,2428.6859497070313,4449.989477539062
aaaankde-1,1,2418.198742675781,4456.293505859375
aaaankdf-1,1,2408.3820312499997,4458.120092773437
aaaankdg-1,1,2462.7052490234373,4467.05380859375
aaaankdh-1,1,2454.8618408203124,4470.641821289062
aaaankdi-1,1,2412.908447265625,4474.671850585937
aaaankdj-1,1,2445.6147705078124,4481.655297851562
aaaankdk-1,1,2438.084094238281,4445.917529296875
aaaankdl-1,1,2443.1071044921873,4453.809497070312
aaaankdm-1,1,2435.984826660156,4456.190991210938
aaaankdo-1,1,2425.9998168945312,4485.066918945312
aaaankdp-1,0,2353.5057739257813,4296.138647460937
aaaankea-1,1,2351.1068481445313,4343.679711914062
aaaankeb-1,0,2354.349548339844,4251.846093749999
aaaankec-1,0,2352.0280273437497,4315.099291992187
aaaanked-1,0,2352.195910644531,4333.468920898437
aaaankee-1,0,2360.975646972656,4278.900415039062
aaaankef-1,0,2358.541650390625,4266.061181640624
aaaankeg-1,0,2361.3209594726563,4328.576440429687
aaaankeh-1,0,2366.98935546875,4307.55595703125
aaaankei-1,0,2369.134069824219,4298.608544921874
aaaankej-1,0,2369.686071777344,4289.986108398437
aaaankek-1,1,2373.1746826171875,4341.724047851562
aaaankel-1,0,2376.2279174804685,4317.233837890625
aaaankem-1,0,2375.089465332031,4333.0140380859375
aaaanken-1,0,2383.5502441406247,4267.813891601562
aaaankeo-1,0,2385.0555908203123,4298.0083984375
aaaankep-1,0,2387.5582763671873,4325.4806640625
aaaankfa-1,1,2386.274353027344,4341.740234375
aaaankfb-1,1,2386.257751464844,4251.895898437499
aaaankfc-1,0,2392.262744140625,4284.052294921875
aaaankfd-1,1,2392.9191284179688,4338.9075927734375
aaaankfe-1,1,2398.7201293945313,4261.285327148437
aaaankff-1,1,2401.283203125,4305.3263671875
aaaankfg-1,1,2403.9164184570313,4327.077734375
aaaankfh-1,1,2408.2521240234373,4339.154956054687
aaaankfi-1,1,2410.259045410156,4259.841821289062
aaaankfj-1,0,2412.962609863281,4276.12255859375
aaaankfk-1,1,2413.7781616210937,4283.13505859375
aaaankfl-1,1,2412.2900390625,4289.4930419921875
aaaankfm-1,1,2418.8814819335935,4304.105737304687
aaaankfn-1,1,2418.5675048828125,4335.079272460937
aaaankfo-1,1,2420.1361450195313,4244.372485351562
aaaankfp-1,1,2425.5395385742186,4287.3634765625
aaaankga-1,1,2434.0937011718747,4325.433764648437
aaaankgb-1,1,2436.6144409179688,4294.783129882812
aaaankgc-1,1,2436.303784179687,4265.38134765625
aaaankgd-1,1,2442.66591796875,4351.583715820312
aaaankge-1,1,2444.7489990234376,4253.103662109374
aaaankgf-1,1,2446.5919799804688,4331.869360351562
aaaankgg-1,1,2456.9542602539063,4294.451098632812
aaaankgh-1,1,2456.266540527344,4260.74287109375
aaaankgi-1,1,2458.5453125,4251.081591796875
aaaankgj-1,1,2460.07431640625,4324.4849853515625
aaaankgk-1,1,2426.151928710937,4259.167382812499
aaaankgl-1,1,2433.217761230469,4253.419506835938
aaaankgm-1,1,2418.530773925781,4263.130590820312
aaaankgn-1,1,2456.1513671875,4269.615991210937
aaaankgo-1,1,2449.8705810546876,4276.49775390625
aaaankgp-1,1,2439.30908203125,4281.5284423828125
aaaankha-1,1,2446.5859619140624,4309.2073974609375
aaaankhb-1,1,2422.425500488281,4317.808666992188
aaaankhc-1,1,2465.0352783203125,4337.009619140625
aaaankhd-1,1,2435.100170898437,4340.222021484375
aaaankhe-1,1,2459.384521484375,4338.1729736328125
aaaankhf-1,1,2451.015881347656,4343.412011718749
aaaankhg-1,1,2466.4376953124997,4353.685888671875
aaaankhh-1,5,2167.5477294921875,4429.4197265625
aaaankhi-1,5,2175.5206298828125,4425.669848632812
aaaankhj-1,5,2183.685485839844,4431.51484375
aaaankhk-1,5,2154.3214721679688,4431.287817382812
aaaankhl-1,5,2176.222668457031,4434.606469726562
aaaankhm-1,0,2198.864709472656,4431.550952148437
aaaankhn-1,5,2145.437353515625,4431.953955078125
aaaankho-1,5,2165.6354370117188,4435.885205078125
aaaankhp-1,0,2188.4059326171873,4437.178051757813
aaaankia-1,0,2206.290380859375,4439.543359374999
aaaankib-1,0,2226.88046875,4436.123022460937
aaaankic-1,5,2147.0763427734373,4444.60849609375
aaaankid-1,5,2176.4173217773437,4442.801416015624
aaaankie-1,0,2217.577783203125,4444.579858398437
aaaankif-1,5,2166.802526855469,4444.646264648437
aaaankig-1,5,2155.0504882812497,4449.0328125
aaaankih-1,0,2188.069543457031,4446.980444335937
aaaankii-1,0,2228.701452636719,4448.8555908203125
aaaankij-1,5,2163.914270019531,4453.892919921875
aaaankik-1,5,2178.3787963867185,4451.662084960937
aaaankil-1,5,2172.3495239257813,4454.549096679687
aaaankim-1,0,2228.6954345703125,4457.1812744140625
aaaankin-1,0,2209.5297607421876,4454.584790039063
aaaankio-1,0,2189.1847534179688,4458.941870117187
aaaankip-1,0,2200.6221923828125,4461.185986328125
aaaankja-1,5,2169.374523925781,4464.484716796875
aaaankjb-1,5,2183.7263671875,4470.16328125
aaaankjc-1,0,2202.9298095703125,4471.251928710937
aaaankjd-1,0,2257.972912597656,4467.555590820312
aaaankje-1,5,2150.9945190429685,4469.47265625
aaaankjf-1,5,2161.3758911132813,4473.609350585937
aaaankjg-1,0,2215.6665283203124,4477.1363525390625
aaaankjh-1,5,2151.32177734375,4481.438647460937
aaaankji-1,0,2200.586083984375,4485.34208984375
aaaankjj-1,5,2157.95908203125,4483.005419921875
aaaankjk-1,5,2143.2814331054688,4481.998120117188
aaaankjl-1,0,2256.3903686523436,4479.81708984375
aaaankjm-1,5,2175.589111328125,4483.134497070312
aaaankjn-1,5,2166.190966796875,4484.620336914062
aaaankjo-1,5,2186.698876953125,4489.140112304687
aaaankjp-1,5,2159.5383056640626,4488.140283203124
aaaankka-1,5,2147.771533203125,4490.7990234375
aaaankkb-1,5,2155.691723632812,4492.66669921875
aaaankkc-1,5,2160.9309692382812,4493.4751953125
aaaankkd-1,5,2168.1242187499997,4494.228491210937
aaaankke-1,0,2253.321569824219,4489.533154296875
aaaankkf-1,5,2162.092041015625,4504.147509765625
aaaankkg-1,5,2180.699279785156,4501.056298828124
aaaankkh-1,5,2147.4913818359373,4508.078344726562
aaaankki-1,5,2182.3469848632812,4508.791796875
aaaankkj-1,0,2208.0598999023437,4502.704833984375
aaaankkk-1,0,2216.2345092773435,4508.99267578125
aaaankkl-1,0,2193.8844482421873,4512.226245117187
aaaankkm-1,0,2211.409680175781,4522.7491455078125
aaaankkn-1,0,2251.025988769531,4518.214428710938
aaaankko-1,5,2171.592492675781,4521.863452148437
aaaankkp-1,5,2156.8756225585935,4524.004638671875
aaaanklb-1,5,2166.0131225585938,4534.663256835937
aaaanklc-1,5,2145.8198120117186,4532.155590820313
aaaankld-1,0,2252.337719726562,4475.101000976562
aaaankle-1,0,2259.314111328125,4503.353125
aaaanklf-1,0,2220.2228271484373,4457.357250976563
aaaanklg-1,0,2256.445361328125,4455.197802734375
aaaanklh-1,0,2253.772717285156,4439.685717773437
aaaankli-1,0,2252.0036132812497,4446.724780273437
aaaanklj-1,0,2245.7188842773435,4452.591772460937
aaaanklk-1,0,2240.779296875,4460.9892578125
aaaankll-1,0,2247.9069702148436,4424.197290039062
aaaanklm-1,0,2238.2919677734376,4441.891650390625
aaaankln-1,0,2238.15458984375,4495.112524414062
aaaanklo-1,0,2233.190930175781,4504.609033203124
aaaanklp-1,0,2250.959997558594,4465.049169921875
aaaankma-1,0,2227.585412597656,4468.608129882812
aaaankmb-1,0,2237.685803222656,4477.686694335937
aaaankmc-1,0,2225.5569091796874,4485.485693359375
aaaankmd-1,0,2227.6254638671876,4493.927587890625
aaaankme-1,0,2243.712170410156,4497.994970703125
aaaankmf-1,0,2251.785717773437,4499.846459960937
aaaankmg-1,0,2240.200939941406,4516.44345703125
aaaankmh-1,0,2228.928479003906,4521.712792968749
aaaankmi-1,0,2263.7660278320313,4450.248461914062
aaaankmj-1,0,2266.797473144531,4481.789770507812
aaaankmk-1,0,2269.00029296875,4493.76904296875
aaaankml-1,0,2262.447863769531,4512.214208984375
aaaankmm-1,0,2267.7672119140625,4460.743139648437
aaaankmn-1,0,2269.346228027344,4442.110791015625
aaaankmo-1,0,2265.946435546875,4427.5723876953125
aaaankmp-1,0,2267.814526367187,4518.043017578125
aaaankna-1,0,2272.2199584960936,4470.062841796875
aaaanknb-1,0,2275.632824707031,4426.7755126953125
aaaanknc-1,0,2183.0778686523436,4327.615624999999
aaaanknd-1,0,2183.444970703125,4283.457543945312
aaaankne-1,0,2184.0606811523435,4310.178173828125
aaaanknf-1,0,2197.5179077148437,4306.511303710938
aaaankng-1,0,2196.7903442382812,4273.2774658203125
aaaanknh-1,0,2205.246350097656,4333.949951171875
aaaankni-1,0,2204.5528198242187,4264.528857421875
aaaanknj-1,0,2207.165490722656,4247.354541015625
aaaanknk-1,0,2205.392443847656,4297.228125
aaaanknl-1,0,2208.2340087890625,4288.119677734375
aaaanknm-1,0,2215.50009765625,4281.691967773438
aaaanknn-1,0,2219.635546875,4298.614770507812
aaaankno-1,0,2221.6225463867186,4247.263647460937
aaaanknp-1,0,2212.7274291992185,4317.147924804687
aaaankoa-1,0,2297.676379394531,4262.012475585937
aaaankob-1,0,2226.696606445312,4260.6515625
aaaankoc-1,0,2262.417980957031,4317.45380859375
aaaankod-1,0,2292.942236328125,4323.696826171875
aaaankoe-1,0,2232.939416503906,4328.019458007812
aaaankof-1,0,2249.06181640625,4322.6463623046875
aaaankog-1,0,2239.175793457031,4281.3375244140625
aaaankoh-1,0,2246.6112182617185,4253.8079833984375
aaaankoi-1,0,2248.4178833007813,4337.393115234375
aaaankoj-1,0,2256.210034179687,4282.6075439453125
aaaankok-1,0,2267.698107910156,4319.516552734375
aaaankol-1,0,2269.32900390625,4252.070629882813
aaaankom-1,0,2270.287951660156,4264.419287109375
aaaankon-1,0,2264.175048828125,4298.484448242188
aaaankoo-1,0,2270.644885253906,4282.056787109374
aaaankop-1,0,2276.5461181640626,4318.6375
aaaankpa-1,0,2282.6463623046875,4272.979052734375
aaaankpb-1,0,2296.3744018554685,4252.37236328125
aaaankpc-1,0,2298.0594604492185,4303.943041992187
aaaankpd-1,0,2290.2774780273435,4269.6956787109375
aaaankpe-1,0,2251.8739135742185,4269.750463867187
aaaankpf-1,0,2300.8634643554688,4275.639868164062
aaaankpg-1,0,2284.0103881835935,4285.606616210937
aaaankph-1,0,2299.4996459960935,4284.259814453125
aaaankpi-1,0,2295.2714355468747,4291.12705078125
aaaankpj-1,0,2287.043078613281,4295.942333984375
aaaankpk-1,0,2300.803698730469,4296.2415771484375
aaaankpl-1,0,2276.6320312499997,4297.42900390625
aaaankpm-1,0,2232.3917724609373,4302.958154296874
aaaankpn-1,0,2285.2779174804687,4310.2823486328125
aaaankpo-1,0,2248.075268554687,4307.1654052734375
aaaankpp-1,0,2267.7371215820312,4310.86630859375
aaaanlaa-1,0,2256.793994140625,4315.763354492187
aaaanlab-1,0,2225.3581054687497,4324.040478515625
aaaanlac-1,0,2300.173876953125,4319.574658203125
aaaanlad-1,0,2240.973742675781,4331.10693359375
aaaanlae-1,0,2287.4143310546874,4327.94599609375
aaaanlaf-1,0,2274.6151489257813,4329.68916015625
aaaanlag-1,0,2261.83671875,4333.019848632813
aaaanlah-1,0,2254.44072265625,4337.928515625
aaaanlai-1,0,2289.1776245117185,4338.357666015625
aaaanlaj-1,0,2280.236853027344,4338.095361328124
aaaanlak-1,0,2295.725903320312,4343.019384765625
aaaanlal-1,0,2269.1779296874997,4341.35673828125
aaaanlam-1,0,2237.3817871093747,4344.99248046875
aaaanlan-1,0,2277.5243652343747,4343.919189453125
aaaanlao-1,0,2223.6734619140625,4275.5298828125
aaaanlap-1,0,2272.4720947265623,4348.170849609375
aaaanlba-1,0,2298.8123413085937,4348.653125
aaaanlbb-1,0,2280.0060913085936,4352.231591796874
aaaanlbc-1,0,2210.344274902344,4348.973120117187
aaaanlbd-1,0,2193.7974975585935,4347.861230468749
aaaanlbe-1,0,2257.7714111328123,4353.638159179687
aaaanlbf-1,0,2267.1062622070312,4351.748071289062
aaaanlbg-1,0,2234.2137939453123,4352.448657226562
aaaanlbh-1,0,2224.1582275390624,4351.93857421875
aaaanlbi-1,0,2295.962683105469,4354.663305664062
aaaanlbj-1,0,2178.9847534179685,4352.442846679687
aaaanlbk-1,0,2241.360559082031,4360.665185546874
aaaanlbl-1,0,2186.4205932617188,4362.326171875
aaaanlbm-1,0,2211.622387695312,4359.349926757813
aaaanlbn-1,0,2278.430603027344,4523.555151367187
aaaanlbo-1,0,2278.787121582031,4442.65283203125
aaaanlbp-1,0,2278.812854003906,4457.573901367187
aaaanlca-1,0,2282.1232055664063,4463.956372070313
aaaanlcb-1,0,2282.0688354492186,4471.571923828124
aaaanlcc-1,0,2280.689453125,4505.543286132813
aaaanlcd-1,0,2290.0085327148436,4461.002124023437
aaaanlce-1,0,2286.552502441406,4434.585302734375
aaaanlcf-1,0,2287.2377319335938,4447.8142578125
aaaanlcg-1,0,2284.337023925781,4479.994311523437
aaaanlch-1,0,2292.17607421875,4425.200439453125
aaaanlci-1,0,2288.6654663085938,4489.4256591796875
aaaanlcj-1,0,2298.06298828125,4439.5421142578125
aaaanlck-1,0,2293.1866943359373,4496.414501953125
aaaanlcl-1,0,2298.5747314453124,4480.496508789062
aaaanlcm-1,0,2295.6107299804685,4505.299243164062
aaaanlcn-1,0,2296.697094726562,4521.342578125
aaaanlco-1,0,2302.138671875,4447.940844726562
aaaanlcp-1,0,2305.3182861328123,4476.448217773437
aaaanlda-1,0,2306.4052734375,4499.2869873046875
aaaanldb-1,0,2309.8021606445313,4516.96806640625
aaaanldc-1,0,2305.867175292969,4455.887182617187
aaaanldd-1,0,2311.1672241210936,4469.097875976562
aaaanlde-1,0,2310.772521972656,4492.778759765625
aaaanldf-1,0,2310.330090332031,4438.7493896484375
aaaanldg-1,0,2311.2215942382813,4423.60419921875
aaaanldh-1,0,2318.651416015625,4485.2337646484375
aaaanldj-1,0,2317.212060546875,4429.098901367187
aaaanldk-1,0,2322.126330566406,4442.371435546875
aaaanldl-1,0,2324.699987792969,4517.755810546875
aaaanldm-1,0,2320.816259765625,4504.336352539062
aaaanldn-1,0,2325.2302001953126,4458.465405273438
aaaanldo-1,0,2326.885791015625,4429.063208007812
aaaanldp-1,0,2328.3921752929687,4437.589770507812
aaaanlea-1,0,2327.5203857421875,4501.07041015625
aaaanleb-1,0,2332.6911499023436,4424.46748046875
aaaanlec-1,0,2333.548413085937,4416.8888671875
aaaanled-1,0,2335.8197143554685,4497.962182617187
aaaanlee-1,0,2332.897009277344,4487.545947265625
aaaanlef-1,0,2336.5464477539062,4436.543872070312
aaaanleg-1,0,2335.561560058594,4466.087182617187
aaaanleh-1,0,2304.3688842773436,4332.30888671875
aaaanlei-1,0,2309.206372070312,4294.358959960938
aaaanlej-1,0,2306.0570556640623,4249.09521484375
aaaanlek-1,0,2308.6267700195312,4275.2406005859375
aaaanlel-1,0,2309.031018066406,4310.964672851563
aaaanlem-1,0,2313.735693359375,4265.650708007813
aaaanlen-1,0,2313.244909667969,4257.4976806640625
aaaanleo-1,0,2316.515002441406,4327.258691406249
aaaanlep-1,0,2315.8494873046875,4275.8507080078125
aaaanlfa-1,0,2314.3792114257812,4340.655737304687
aaaanlfb-1,0,2326.8148193359375,4319.248852539063
aaaanlfc-1,0,2322.65654296875,4338.764404296875
aaaanlfd-1,0,2319.2974243164062,4289.565673828125
aaaanlfe-1,0,2324.9803466796875,4279.573193359375
aaaanlff-1,0,2325.555383300781,4260.53203125
aaaanlfg-1,0,2321.976501464844,4296.740869140624
aaaanlfh-1,0,2326.4547729492188,4305.528491210937
aaaanlfi-1,0,2332.6469482421876,4273.724462890625
aaaanlfj-1,0,2327.38466796875,4294.0041015625
aaaanlfk-1,0,2335.582727050781,4286.642553710937
aaaanlfl-1,0,2332.4583129882812,4297.882226562499
aaaanlfm-1,0,2335.2359619140625,4294.603417968749
aaaanlfn-1,0,2338.1157104492186,4249.027978515624
aaaanlfo-1,0,2338.869421386719,4308.926831054688
aaaanlfp-1,0,2337.317175292969,4334.9501953125
aaaanlga-1,0,2341.786938476562,4264.335864257812
aaaanlgb-1,0,2343.2663452148436,4298.497314453125
aaaanlgc-1,1,2344.8192138671875,4343.93828125
aaaanlgd-1,0,2331.4781982421873,4353.186181640624
aaaanlge-1,1,2357.961010742187,4348.771826171875
aaaanlgf-1,0,2323.1010498046876,4349.958837890625
aaaanlgg-1,1,2339.338415527344,4362.322021484375
aaaanlgh-1,1,2350.9952026367187,4351.189013671875
aaaanlgi-1,0,2313.2042358398435,4351.8070068359375
aaaanlgj-1,1,2365.98828125,4354.4669921875
aaaanlgk-1,0,2306.844384765625,4354.82392578125
aaaanlgl-1,0,2314.012731933594,4360.905078125
aaaanlgm-1,1,2345.6575927734375,4354.58154296875
aaaanlgn-1,1,2328.613806152344,4365.361352539062
aaaanlgo-1,0,2272.940881347656,4362.248974609375
aaaanlgp-1,1,2353.6769775390626,4367.850341796875
aaaanlha-1,0,2320.544201660156,4369.422924804688
aaaanlhb-1,0,2263.9976196289062,4362.79931640625
aaaanlhc-1,1,2361.64697265625,4362.1954345703125
aaaanlhd-1,1,2346.630236816406,4369.148168945312
aaaanlhe-1,1,2376.8403076171876,4372.166748046875
aaaanlhf-1,0,2301.7342163085937,4364.654541015625
aaaanlhg-1,0,2295.45986328125,4366.222143554687
aaaanlhh-1,0,2283.253771972656,4365.2210693359375
aaaanlhi-1,1,2364.7489746093747,4376.394750976562
aaaanlhj-1,0,2292.0146240234376,4369.289697265624
aaaanlhk-1,0,2286.980615234375,4374.215380859375
aaaanlhl-1,0,2271.1165771484375,4373.50400390625
aaaanlhm-1,0,2249.428088378906,4373.1068115234375
aaaanlhn-1,0,2297.9015380859373,4377.917529296875
aaaanlho-1,0,2253.7432495117187,4384.4332275390625
aaaanlhp-1,0,2282.3552124023436,4379.578100585937
aaaanlia-1,0,2270.7220825195313,4383.090161132813
aaaanlib-1,0,2287.8204467773435,4386.212915039062
aaaanlic-1,0,2302.079736328125,4388.949267578125
aaaanlid-1,0,2312.125964355469,4383.598583984375
aaaanlie-1,0,2260.517724609375,4394.78720703125
aaaanlif-1,0,2314.5172119140625,4392.005615234375
aaaanlig-1,0,2276.568115234375,4390.298974609374
aaaanlih-1,0,2291.778466796875,4394.88681640625
aaaanlii-1,0,2323.3583740234376,4393.085961914062
aaaanlij-1,0,2279.952136230469,4397.2869873046875
aaaanlik-1,1,2341.7022705078125,4390.731860351562
aaaanlil-1,0,2329.1133056640624,4397.439306640625
aaaanlim-1,1,2361.6770629882812,4393.37939453125
aaaanlin-1,1,2347.804797363281,4396.864892578124
aaaanlio-1,0,2335.2453002929688,4403.19091796875
aaaanlip-1,1,2352.1280517578125,4400.812329101563
aaaanlja-1,1,2371.6307373046875,4399.431494140625
aaaanljb-1,0,2270.24541015625,4403.5416259765625
aaaanljc-1,1,2366.025842285156,4404.668872070312
aaaanljd-1,0,2291.6099609375,4405.215893554688
aaaanlje-1,0,2299.876708984375,4403.299658203125
aaaanljf-1,1,2357.741662597656,4410.640039062499
aaaanljg-1,0,2310.9350097656247,4408.508813476562
aaaanljh-1,0,2326.261572265625,4408.16474609375
aaaanlji-1,1,2379.0983276367188,4362.658618164062
aaaanljj-1,1,2377.9212768554685,4396.65986328125
aaaanljk-1,1,2379.4502807617187,4355.211157226562
aaaanljl-1,1,2381.5497558593747,4406.4510498046875
aaaanljm-1,1,2383.8538452148437,4411.83037109375
aaaanljn-1,1,2386.627551269531,4358.755590820312
aaaanljo-1,1,2389.06943359375,4390.502758789063
aaaanljp-1,1,2388.46181640625,4405.892407226563
aaaanlka-1,1,2393.520520019531,4362.2896484375
aaaanlkb-1,1,2396.534533691406,4404.08740234375
aaaanlkc-1,1,2398.382287597656,4346.853515625
aaaanlkd-1,1,2401.8121704101563,4365.481713867187
aaaanlkf-1,1,2407.0173828125,4345.790185546874
aaaanlkg-1,1,2411.928955078125,4363.939013671875
aaaanlkh-1,1,2423.5820068359376,4395.689501953125
aaaanlki-1,1,2452.1431274414062,4354.6002197265625
aaaanlkj-1,1,2414.0006225585935,4354.845922851562
aaaanlkl-1,1,2423.8079956054685,4345.77275390625
aaaanlkm-1,0,2270.043493652344,4413.431176757812
aaaanlkn-1,0,2257.986193847656,4412.254956054688
aaaanlko-1,0,2301.7921142578125,4417.4201171875
aaaanlkp-1,1,2402.3973754882813,4411.837426757812
aaaanlla-1,0,2283.664660644531,4412.8380859375
aaaanllb-1,0,2317.901440429687,4415.222900390625
aaaanllc-1,0,2307.2166748046875,4344.420141601562
aaaanlld-1,1,2367.5716552734375,4345.551538085937
aaaanlle-1,1,2380.2164428710935,4345.497998046875
aaaanllf-1,1,2421.1154296874997,4356.813208007812
aaaanllg-1,1,2416.3408203125,4380.009326171875
aaaanllh-1,1,2431.8103637695312,4353.188256835937
