barcode,x,y,original_cluster,mclust_seed_141,mclust_seed_549,mclust_seed_75,mclust_seed_492,mclust_seed_676,mclust_seed_179,mclust_seed_587,mclust_seed_592,mclust_seed_601,mclust_seed_916,mclust_seed_518,mclust_seed_339,mclust_seed_921,mclust_seed_423,mclust_seed_330,mclust_seed_388,mclust_seed_273,mclust_seed_286,mclust_seed_61,mclust_seed_807,mclust_seed_283,mclust_seed_127,mclust_seed_165,mclust_seed_952,mclust_seed_311,mclust_seed_597,mclust_seed_473,mclust_seed_594,mclust_seed_605,mclust_seed_101
857,884.664227269456,816.024106738743,6,5,10,9,9,10,10,10,8,2,6,6,9,5,5,9,7,10,10,8,8,9,8,5,7,3,1,10,4,3,3
858,903.937580691241,816.024106738743,6,5,10,9,9,10,10,10,8,2,6,6,10,5,5,3,7,10,10,8,8,9,3,5,7,10,1,10,4,3,3
859,923.210934113027,816.024106738743,6,5,10,9,9,10,10,10,8,2,10,6,10,5,5,4,7,10,10,8,8,4,3,5,3,10,1,10,4,3,3
860,942.484287534812,816.024106738743,6,5,10,9,9,10,10,10,10,2,10,6,10,5,5,4,7,10,10,8,8,4,3,5,3,10,1,10,4,3,3
861,75.1833835544638,835.297460160528,8,9,8,10,4,7,7,4,3,8,4,8,4,4,6,4,3,5,3,10,5,4,10,6,10,4,4,5,5,4,8
862,94.4567369762493,835.297460160528,8,9,8,10,4,7,7,4,3,5,4,8,4,4,6,4,3,5,3,10,5,4,10,6,10,4,4,5,5,4,8
863,113.730090398035,835.297460160528,8,9,8,10,4,7,7,4,3,5,4,8,4,4,6,4,3,5,3,10,5,4,10,6,10,4,4,5,5,4,8
864,133.00344381982,835.297460160528,10,9,8,10,4,4,7,4,3,5,4,3,4,4,6,8,3,5,5,4,5,4,10,6,10,4,4,5,5,4,6
865,152.276797241606,835.297460160528,10,9,8,10,4,4,7,4,3,5,4,3,4,4,6,8,3,5,5,4,5,3,10,6,10,4,4,5,5,4,6
866,171.550150663391,835.297460160528,10,9,8,10,4,4,7,3,3,5,4,5,4,4,6,8,10,5,5,3,2,3,10,6,10,4,4,5,5,4,6
867,190.823504085177,835.297460160528,10,9,8,10,4,4,3,3,3,10,4,5,4,4,6,8,10,5,9,3,2,3,10,6,10,4,4,5,5,4,6
868,210.096857506962,835.297460160528,10,9,3,10,4,4,3,3,3,10,4,5,4,4,6,8,10,5,9,3,2,3,10,1,10,4,4,4,5,4,6
869,229.370210928748,835.297460160528,10,9,3,10,4,4,3,3,3,10,4,5,4,4,6,8,10,4,9,3,2,3,6,1,10,9,9,4,5,4,6
870,248.643564350534,835.297460160528,4,3,3,3,4,4,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
871,267.916917772319,835.297460160528,4,3,3,3,4,4,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
872,325.736978037676,835.297460160528,2,3,3,3,4,6,3,3,3,10,2,5,4,3,7,8,10,7,9,3,3,2,5,7,1,9,2,4,5,4,6
873,345.010331459461,835.297460160528,2,3,3,3,4,6,2,3,3,10,2,5,4,3,7,8,10,7,8,3,3,2,5,7,1,9,2,4,5,4,6
874,364.283684881247,835.297460160528,2,3,3,3,2,6,2,3,3,10,2,5,4,3,7,2,10,7,8,3,3,2,5,2,2,3,2,4,2,2,2
875,479.92380541196,835.297460160528,3,3,7,7,9,3,8,9,9,2,6,3,3,5,5,3,9,9,6,3,8,2,8,5,2,8,3,3,4,3,3
876,499.197158833745,835.297460160528,3,8,7,8,8,8,8,9,9,7,7,5,8,5,5,3,9,9,6,3,8,8,5,9,8,7,7,3,4,8,3
877,518.470512255531,835.297460160528,5,7,7,8,8,8,8,8,9,7,7,5,8,5,5,3,8,3,6,3,8,8,5,9,8,7,7,3,4,8,3
878,537.743865677316,835.297460160528,5,7,7,8,8,8,8,8,9,7,7,5,8,8,5,7,8,3,6,3,10,8,5,9,8,7,7,3,4,8,9
879,557.017219099102,835.297460160528,5,7,7,8,8,8,8,8,9,7,7,5,8,8,5,7,8,7,6,3,10,8,5,9,8,7,7,8,4,8,9
880,576.290572520888,835.297460160528,5,7,7,8,8,8,8,8,9,7,7,5,8,3,5,8,8,7,6,3,10,8,5,9,8,7,7,8,4,8,9
881,653.38398620803,835.297460160528,1,7,7,8,8,8,8,8,9,7,7,5,8,3,5,8,8,3,6,3,10,8,6,9,8,7,7,4,4,8,9
882,672.657339629815,835.297460160528,1,3,7,8,8,8,8,8,9,7,7,5,8,3,5,3,4,3,6,3,10,8,6,8,8,7,3,4,4,8,7
883,865.39087384767,835.297460160528,6,5,9,9,9,9,10,10,8,9,6,6,9,5,10,9,9,9,10,8,8,9,8,5,7,3,1,10,4,3,3
884,884.664227269456,835.297460160528,6,5,10,9,9,9,10,10,8,2,6,6,9,5,5,9,9,10,10,8,8,9,8,5,7,3,1,10,4,3,3
885,903.937580691241,835.297460160528,6,5,10,9,9,10,10,10,8,2,6,6,9,5,5,9,9,10,10,8,8,9,8,5,7,3,1,10,4,3,3
886,923.210934113027,835.297460160528,6,5,10,9,9,10,10,10,8,2,6,6,10,5,5,9,7,10,10,8,8,9,3,5,7,10,1,10,4,3,3
887,94.4567369762493,854.570813582314,8,9,8,10,4,7,7,4,3,5,4,8,4,4,6,4,3,5,5,4,5,4,10,6,10,4,4,5,5,4,8
888,113.730090398035,854.570813582314,8,9,8,10,4,4,7,4,3,5,4,3,4,4,6,8,3,5,5,4,5,4,10,6,10,4,4,5,5,4,6
889,133.00344381982,854.570813582314,10,9,8,10,4,4,7,4,3,5,4,3,4,4,6,8,3,5,5,4,5,3,10,6,10,4,4,5,5,4,6
890,152.276797241606,854.570813582314,10,9,8,10,4,4,7,3,3,5,4,3,4,4,6,8,10,5,5,3,2,3,10,6,10,4,4,5,5,4,6
891,171.550150663391,854.570813582314,10,9,8,10,4,4,7,3,3,5,4,5,4,4,6,8,10,5,5,3,2,3,10,6,10,4,4,5,5,4,6
892,190.823504085177,854.570813582314,10,9,8,10,4,4,3,3,3,5,4,5,4,4,6,8,10,5,9,3,2,3,10,6,10,4,4,5,5,4,6
893,210.096857506962,854.570813582314,10,9,3,10,4,4,3,3,3,10,4,5,4,4,6,8,10,5,9,3,2,3,10,1,10,4,4,4,5,4,6
894,229.370210928748,854.570813582314,10,9,3,10,4,4,3,3,3,10,4,5,4,4,6,8,10,4,9,3,2,3,6,1,10,9,9,4,5,4,6
895,248.643564350534,854.570813582314,4,3,3,3,4,4,3,3,3,10,4,5,4,4,3,8,10,4,9,3,2,3,6,1,1,9,9,4,5,4,6
896,325.736978037676,854.570813582314,2,3,3,3,4,6,2,3,3,10,2,5,4,3,7,8,10,7,9,3,3,2,5,7,1,9,2,4,5,4,6
897,345.010331459461,854.570813582314,2,3,3,3,4,6,2,3,3,10,2,5,4,3,7,8,10,7,8,3,3,2,5,7,2,9,2,4,2,4,6
898,364.283684881247,854.570813582314,2,3,3,3,2,6,2,3,3,10,2,3,4,3,7,8,10,7,8,3,3,2,5,2,2,3,2,4,2,2,2
899,383.557038303032,854.570813582314,4,3,3,3,2,6,2,3,3,10,2,3,4,3,7,2,3,7,8,3,3,2,5,2,2,3,2,4,2,2,2
900,634.110632786244,854.570813582314,2,7,7,8,8,8,8,8,9,7,7,5,8,3,5,8,8,7,6,3,10,8,5,9,8,7,7,4,4,8,9
901,653.38398620803,854.570813582314,1,7,7,8,8,8,8,8,9,7,7,5,8,3,5,8,8,3,6,3,10,8,5,9,8,7,7,4,4,8,9
902,672.657339629815,854.570813582314,1,7,7,8,8,8,8,9,9,7,6,5,8,3,5,3,8,3,6,3,10,8,8,8,8,7,3,3,4,3,7
903,826.844167004099,854.570813582314,3,5,9,7,9,9,9,9,8,9,6,4,9,5,10,9,9,9,4,8,10,9,8,5,7,8,8,9,8,10,3
904,846.117520425885,854.570813582314,6,5,9,7,9,9,9,9,8,9,6,6,9,5,10,9,9,9,4,8,8,9,8,5,7,3,8,9,8,10,3
905,865.39087384767,854.570813582314,6,5,9,7,9,9,9,9,8,9,6,6,9,5,10,9,9,9,10,8,8,9,8,5,7,3,8,9,8,10,3
906,884.664227269456,854.570813582314,6,5,9,9,9,9,10,10,8,9,6,6,9,5,10,3,9,10,10,8,8,9,8,5,7,3,1,10,4,3,3
907,903.937580691241,854.570813582314,6,5,10,9,9,9,10,10,8,2,6,6,9,5,5,9,9,10,10,8,8,9,8,5,7,3,1,10,4,3,3
908,113.730090398035,873.844167004099,10,9,8,10,4,4,7,4,3,5,4,3,4,4,6,8,3,5,5,4,5,4,10,6,10,4,4,5,5,4,6
909,133.00344381982,873.844167004099,10,9,8,10,4,4,7,4,3,5,4,3,4,4,6,8,10,5,5,4,2,3,10,6,10,4,4,5,5,4,6
910,152.276797241606,873.844167004099,10,9,8,10,4,4,7,3,3,5,4,3,4,4,6,8,10,5,5,4,2,3,10,6,10,4,4,5,5,4,6
911,171.550150663391,873.844167004099,10,9,8,10,4,4,7,3,3,5,4,5,4,4,6,8,10,5,5,3,2,3,10,6,10,4,4,5,5,4,6
912,190.823504085177,873.844167004099,10,9,8,10,4,4,3,3,3,10,4,5,4,4,6,8,10,5,9,3,2,3,10,6,10,4,4,5,5,4,6
913,210.096857506962,873.844167004099,10,9,3,10,4,4,3,3,3,10,4,5,4,4,6,8,10,5,9,3,2,3,10,6,10,4,4,5,5,4,6
914,345.010331459461,873.844167004099,2,3,3,3,2,6,2,3,3,10,2,5,4,3,7,8,10,7,8,3,3,2,5,7,2,9,2,4,2,4,2
915,364.283684881247,873.844167004099,2,3,3,3,2,6,2,3,3,10,2,3,4,3,7,2,10,7,8,3,3,2,5,2,2,3,2,4,2,2,2
916,383.557038303032,873.844167004099,4,3,3,3,2,6,2,3,3,10,2,3,4,3,7,2,3,7,8,3,3,2,5,2,2,3,2,4,2,2,2
917,402.830391724818,873.844167004099,4,3,3,3,2,6,2,2,3,10,2,3,3,3,7,2,3,7,8,3,3,2,5,2,2,3,2,4,2,2,2
918,614.837279364459,873.844167004099,2,7,7,8,8,8,8,7,9,6,7,5,8,3,7,7,6,7,8,7,10,6,5,7,6,7,7,8,4,8,7
919,634.110632786244,873.844167004099,2,7,7,8,8,8,8,7,9,7,7,5,8,3,7,7,6,7,6,7,10,6,5,7,6,7,7,8,4,8,7
920,653.38398620803,873.844167004099,1,7,7,8,8,8,8,8,9,7,7,5,8,3,5,7,8,3,6,3,10,8,5,8,8,7,7,3,4,8,7
921,749.750753316957,873.844167004099,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,9,9,9,4,8,10,9,8,8,7,8,8,9,8,10,3
922,769.024106738743,873.844167004099,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,9,9,9,4,8,10,9,8,8,7,8,8,9,8,10,3
923,788.297460160528,873.844167004099,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,9,9,9,4,8,10,9,8,8,7,8,8,9,8,10,3
924,807.570813582314,873.844167004099,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,9,9,9,4,8,10,9,8,8,7,8,8,9,8,10,3
925,826.844167004099,873.844167004099,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,9,9,9,4,8,10,9,8,8,7,8,8,9,8,10,3
926,846.117520425885,873.844167004099,6,8,9,7,9,9,9,9,8,9,6,6,9,5,10,9,9,9,4,8,8,9,8,5,7,8,8,9,8,10,3
927,865.39087384767,873.844167004099,6,5,9,7,9,9,9,9,8,9,6,6,9,5,10,9,9,9,4,8,8,9,8,5,7,3,8,9,8,10,3
928,884.664227269456,873.844167004099,6,5,9,9,9,9,10,10,8,9,6,6,9,5,10,9,9,9,10,8,8,9,8,5,7,3,1,9,4,3,3
929,364.283684881247,893.117520425885,4,3,3,3,2,6,2,3,3,10,2,3,4,3,7,2,10,7,8,3,3,2,5,2,2,3,2,4,2,2,2
930,383.557038303032,893.117520425885,4,3,3,3,2,6,2,3,3,10,2,3,4,3,7,2,3,7,8,3,3,2,5,2,2,3,2,4,2,2,2
931,402.830391724818,893.117520425885,4,3,3,3,2,6,2,3,3,10,2,3,3,3,7,2,3,7,8,3,3,2,5,2,2,3,2,4,2,2,2
932,422.103745146603,893.117520425885,4,3,3,3,2,6,2,2,2,10,2,3,3,3,7,2,3,7,8,3,3,2,5,2,2,3,2,4,2,2,2
933,441.377098568389,893.117520425885,4,3,3,3,2,6,2,2,2,10,2,3,3,3,7,2,3,7,8,3,3,2,5,2,2,3,2,2,2,2,2
934,460.650451990174,893.117520425885,4,3,3,6,2,6,2,2,2,10,2,3,3,3,7,2,3,7,8,7,3,2,5,2,2,3,2,2,2,8,7
935,557.017219099102,893.117520425885,2,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
936,576.290572520888,893.117520425885,2,7,6,8,5,8,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
937,595.563925942673,893.117520425885,2,7,6,8,5,8,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
938,614.837279364459,893.117520425885,2,7,6,8,5,8,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
939,634.110632786244,893.117520425885,2,7,7,8,8,8,8,7,9,6,3,5,8,3,7,7,6,7,6,7,10,6,5,7,6,7,5,8,4,8,7
940,653.38398620803,893.117520425885,2,7,7,8,8,8,8,7,9,7,6,5,8,3,5,7,6,3,6,3,10,8,5,8,8,7,3,3,4,3,7
941,672.657339629815,893.117520425885,3,7,7,8,8,9,8,9,9,7,6,4,8,3,5,9,9,3,6,3,10,8,8,8,8,7,3,3,4,3,7
942,691.930693051601,893.117520425885,3,7,9,8,8,9,8,9,8,7,6,4,8,3,5,9,9,9,6,3,10,8,8,8,8,7,3,3,8,3,3
943,711.204046473386,893.117520425885,3,8,9,8,9,9,8,9,8,9,6,4,8,5,10,9,9,9,6,8,10,8,8,8,8,8,3,3,8,10,3
944,730.477399895172,893.117520425885,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,9,9,9,6,8,10,9,8,8,7,8,8,9,8,10,3
945,749.750753316957,893.117520425885,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,9,9,9,4,8,10,9,8,8,7,8,8,9,8,10,3
946,769.024106738743,893.117520425885,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,9,9,9,4,8,10,9,8,8,7,8,8,9,8,10,3
947,788.297460160528,893.117520425885,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,9,9,9,4,8,10,9,8,8,7,8,8,9,8,10,3
948,807.570813582314,893.117520425885,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,9,9,9,4,8,10,9,8,8,7,8,8,9,8,10,3
949,826.844167004099,893.117520425885,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,9,9,9,4,8,10,9,8,8,7,8,8,9,8,10,3
950,846.117520425885,893.117520425885,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,9,9,9,4,8,8,9,8,5,7,8,8,9,8,10,3
951,383.557038303032,912.39087384767,4,3,3,3,2,6,2,3,3,10,2,3,4,3,7,2,3,7,8,3,3,2,5,2,2,3,2,4,2,2,2
952,402.830391724818,912.39087384767,4,3,3,3,2,6,2,2,2,10,2,3,3,3,7,2,3,7,8,3,3,2,5,2,2,3,2,4,2,2,2
953,422.103745146603,912.39087384767,4,3,3,3,2,6,2,2,2,10,2,3,3,3,7,2,3,7,8,3,3,2,5,2,2,3,2,4,2,2,2
954,441.377098568389,912.39087384767,4,3,3,3,2,6,2,2,2,10,2,3,3,3,7,2,3,7,8,7,3,2,5,2,2,3,2,2,2,2,2
955,460.650451990174,912.39087384767,4,3,3,3,2,6,2,2,2,10,2,3,3,3,7,2,3,7,8,7,3,2,5,2,2,3,2,2,2,2,2
956,479.92380541196,912.39087384767,9,3,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,3,2,5,7,6,6,5,8,2,8,7
957,499.197158833745,912.39087384767,9,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
958,518.470512255531,912.39087384767,9,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
959,537.743865677316,912.39087384767,9,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
960,557.017219099102,912.39087384767,2,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
961,576.290572520888,912.39087384767,2,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
962,595.563925942673,912.39087384767,2,7,6,8,5,8,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
963,614.837279364459,912.39087384767,2,7,6,8,5,8,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
964,634.110632786244,912.39087384767,2,7,7,8,5,8,6,7,6,6,3,5,3,3,7,7,6,7,6,7,10,6,5,7,6,6,5,8,4,8,7
965,653.38398620803,912.39087384767,2,7,7,8,8,8,8,7,9,7,6,5,8,3,5,7,6,3,6,3,10,8,5,7,8,7,3,3,4,8,7
966,672.657339629815,912.39087384767,3,7,9,8,8,9,8,9,9,7,6,4,8,3,5,9,9,3,6,3,10,8,8,8,8,7,3,3,4,3,7
967,691.930693051601,912.39087384767,3,7,9,8,8,9,8,9,8,7,6,4,8,3,5,9,9,9,6,3,10,8,8,8,8,7,3,3,8,3,3
968,711.204046473386,912.39087384767,3,8,9,8,9,9,8,9,8,9,6,4,8,5,10,9,9,9,6,8,10,8,8,8,8,8,3,9,8,3,3
969,730.477399895172,912.39087384767,3,8,9,8,9,9,8,9,8,9,6,4,9,5,10,9,9,9,6,8,10,9,8,8,7,8,8,9,8,10,3
970,749.750753316957,912.39087384767,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,9,9,9,6,8,10,9,8,8,7,8,8,9,8,10,3
971,769.024106738743,912.39087384767,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,9,9,9,4,8,10,9,8,8,7,8,8,9,8,10,3
972,788.297460160528,912.39087384767,3,8,9,7,9,9,9,9,8,9,6,4,9,5,10,9,9,9,4,8,10,9,8,8,7,8,8,9,8,10,3
973,422.103745146603,931.664227269456,4,3,3,3,2,6,2,2,2,10,2,3,3,3,7,2,3,7,8,7,3,2,5,2,2,3,2,4,2,2,2
974,441.377098568389,931.664227269456,4,3,3,3,2,6,2,2,2,10,2,3,3,3,7,2,3,7,8,7,3,2,5,2,2,3,2,2,2,2,2
975,460.650451990174,931.664227269456,4,3,6,6,2,6,2,7,6,6,3,3,3,3,7,2,6,7,8,7,3,2,5,7,6,3,2,8,2,8,7
976,479.92380541196,931.664227269456,9,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,3,2,5,7,6,6,5,8,2,8,7
977,499.197158833745,931.664227269456,9,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,2,8,7
978,518.470512255531,931.664227269456,9,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
979,537.743865677316,931.664227269456,9,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
980,557.017219099102,931.664227269456,2,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
981,576.290572520888,931.664227269456,2,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
982,595.563925942673,931.664227269456,2,7,6,6,5,8,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
983,614.837279364459,931.664227269456,2,7,6,8,5,8,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
984,634.110632786244,931.664227269456,2,7,7,8,8,8,8,7,9,6,3,5,8,3,7,7,6,7,6,7,10,6,5,7,6,7,5,8,7,8,7
985,653.38398620803,931.664227269456,2,7,7,8,8,8,8,7,9,7,6,5,8,3,5,7,6,3,6,3,10,8,5,7,8,7,3,3,4,8,7
986,672.657339629815,931.664227269456,3,7,7,8,8,8,8,9,9,7,6,4,8,3,5,9,9,3,6,3,10,8,8,8,8,7,3,3,4,3,7
987,691.930693051601,931.664227269456,3,7,9,8,8,9,8,9,9,7,6,4,8,3,5,9,9,3,6,3,10,8,8,8,8,7,3,3,8,3,3
988,711.204046473386,931.664227269456,3,8,9,8,8,9,8,9,8,7,6,4,8,5,5,9,9,9,6,8,10,8,8,8,8,7,3,3,8,3,3
989,730.477399895172,931.664227269456,3,8,9,8,9,9,8,9,8,9,6,4,8,5,10,9,9,9,6,8,10,9,8,8,7,8,8,9,8,10,3
990,479.92380541196,950.937580691241,9,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,2,8,7
991,499.197158833745,950.937580691241,9,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,2,8,7
992,518.470512255531,950.937580691241,9,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
993,537.743865677316,950.937580691241,9,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
994,557.017219099102,950.937580691241,2,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
995,576.290572520888,950.937580691241,2,7,6,6,5,6,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
996,595.563925942673,950.937580691241,2,7,6,8,5,8,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
997,614.837279364459,950.937580691241,2,7,6,8,5,8,6,7,6,6,3,3,3,3,7,7,6,7,8,7,7,6,5,7,6,6,5,8,7,8,7
998,634.110632786244,950.937580691241,2,7,7,8,8,8,8,7,9,6,3,3,8,3,7,7,6,7,8,7,10,6,5,7,6,6,5,8,7,8,7
