"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"Apol10a",0.0238214616444577,-0.0715371938025626,-0.0608096920531022,0.000517712115996601,-0.0397593101577467,0.00739438968257938,-0.00871267614785898,0.0208166246780614,-0.00183340504798923,-0.00166940726122925,0.033740807771235,0.00923697195303999,0.0359305595671348,0.0953277957747472,-0.0120359380283276
"Gprc5a",0.0363669371804462,0.00235581693351414,0.0189056550679016,-0.0158572662452304,0.0667261648612376,-0.0100090436967171,0.0195299243371947,-0.0235674964460373,-0.0622600857508712,-0.0454927949735182,-0.00296512187201953,-0.00557331156435866,-0.0210629917014064,-0.0142302766323436,0.0189281144441226
"Ceacam1",0.0480384398441617,-0.0284769322213334,-0.0264843068446546,-0.00206202969750271,0.0138586552912319,-0.0460036703841102,-0.00830561922083529,-0.00113052790096603,-0.0280994584569651,-0.0419129761593588,-0.0130596467232395,-0.0152065030450821,0.0419005749418033,-0.00894064302795477,0.0100353971522202
"Aldh1a1",0.0232361286845979,-0.0656659197576337,-0.0758082347047452,-0.00936224008144211,-0.0245165807734363,0.0217812986135632,-0.0134322350988914,0.0322541428665907,-0.0298283584508825,-0.00443051148231691,-0.0132603032516573,0.00059147456548258,-0.0160348870733264,-0.033117139128189,-0.0288470259919795
"Cald1",0.0157102860785425,0.0884160770179933,-0.0985447569810462,-0.000598895850379168,0.00486276103607432,-0.0419506559483807,0.00243777839619681,0.0446557235528303,-0.0177204460983214,0.0476220893672836,0.0226431305198844,-0.0282042751194038,-0.0149583513812962,0.0621558394002989,0.0166695569688352
"Ldha",0.0476741012168265,-0.014979209199954,-0.0134421773876874,-0.00607828027272475,-0.00250129608076701,-0.00500638647153275,-0.0118733022248235,0.00237059736277535,0.00385794825100232,-0.015149000649234,-0.0429247153430001,-0.0377739608012802,0.0404571447506074,-0.0225150749336973,-0.046577727445612
"Jchain",0.0237102083535892,0.0312267932045729,0.0190514511694701,0.076520685857795,-0.0231001857430587,-0.00576157440961537,-0.0121327462194994,0.0720537832850451,-0.0585736139049015,-0.108525168207322,0.00726367444376585,0.082276640988155,0.127399538882317,-0.074305776729669,0.0028797747987911
"Hist1h1c",0.0418181327572454,0.0135547943415903,-0.0161594222240846,0.00131783648591111,0.0652986336505312,-0.0164537485275314,-0.011827899405336,-0.00751922822410434,0.00337107341252596,0.011450545279245,-0.015226858476118,0.0419449573804876,0.00421775877521246,-0.0579193474378554,-0.0293409342696453
"Tmigd1",0.0211256793843904,-0.0679062466257379,-0.0624176753691977,-0.0174196487959783,0.0112262167064664,0.012530009398074,-0.0167814010720887,0.0164586916385585,-0.0327153225946314,-0.0320153480698048,-0.0884333376310647,0.00788666579480695,0.0172291855302863,0.00230253609894136,0.0448841197944224
"Atp1b1",0.0472562619878294,0.00368742055186324,0.0103741713747079,0.0457470656685446,0.00105853806305544,-0.00851714884768624,-0.00658720757513927,-0.00619491898773315,0.00272018521024487,-0.00181361183778142,-0.0357840591614922,-0.0162273937833584,0.0530444149895605,-0.0116385017646873,-0.0323355977940054
"Maoa",0.0392737455056593,-0.0515377977785617,-0.0441756247702406,0.0274828135823156,-0.000101283859522138,0.00102249932487416,-0.0271299306032117,0.023279631599205,0.0275918267210283,-0.0139193814556916,-0.0107870741322545,-0.0503006784207818,-0.0174545285639929,-0.0129013493749279,-0.0209007191580059
"Sfn",0.0382608181243099,-0.0107503277318354,0.0188714319873043,-0.067828210798545,-0.0159701073298288,-0.00151891075501194,-0.021409850299691,0.00206552144387041,-0.0737260233768392,-0.0522242983759189,0.00423559637210339,-0.0565674763627235,-0.022379322190243,-0.0136964813690695,0.00535710853024046
"2010109I03Rik",0.0241573699722156,0.00991065054143034,0.0168057248542651,-0.051699939838336,0.0755067880891712,-0.0485267892213849,0.0310147522875925,-0.0422465957240954,-0.076058249108355,-0.0461396981439132,-0.00297020242989154,0.0695879217151553,0.0134769267569159,-0.0458145076529124,-0.00957908339007222
"Wfdc18",0.0149643607637446,0.0258808739473374,0.044554465240682,-0.0816216295522878,-0.036296425039722,-0.0561627281088509,0.0976019860621419,0.00556223969935971,0.00456487638105161,0.0420501382641696,-0.073346724640117,-0.0266073775643004,0.0464936469382596,0.0247947839451159,-0.0517778825147405
"Anxa1",0.0236817839137482,0.0407620830376001,0.0399107271629593,-0.089542876697487,-0.0266273552606975,0.00836998868729579,-0.0707884953805187,-0.0176205703051353,-0.0501463595931999,-0.00070493884124481,-0.00173824880890013,-0.0257560021093526,0.0320864838085436,-0.0034140076926848,0.00517651243363896
"Neu1",0.0385811345357617,-0.0420011537235613,-0.0364717911751716,-0.014583993295208,0.0411446875334043,-0.0188344192618502,-0.0239870509639494,-0.00133911981912535,0.0302169504947285,0.00278125066591404,-0.0190922453402879,0.0368041548201068,0.0117562290770643,-0.0321112788324959,0.01143947072813
"Flna",0.0163029678682704,0.0964715313941981,-0.0958388813778288,-0.00910060170040672,-0.0021034039306505,-0.0603326487978877,-0.0131249341033354,0.0275405180426936,-0.0162147318152973,0.0340597927415664,0.0157658287929838,-0.0103792496998957,-0.0293565196449905,0.0580573845561025,0.00273881626536988
"Slc44a4",0.0428115506233933,-0.0159163622392983,0.00702417921375073,-0.0128467205335406,0.0227639531098373,-0.0200201621946906,0.0100371586493529,-0.00141613079127379,0.00939156236225808,0.0226870273850942,0.00402847883913695,-0.0121369499754809,0.0542990695621944,-0.00613001598654265,0.0234436932356973
"Fos",0.0360799754679612,0.00742536371244072,0.0157019581273985,-0.0528369834469454,0.0326831093697078,-0.0156207713080283,0.00748667567535704,0.0129885562819937,0.0114438779490397,-0.0103844298928999,-0.00116496109766311,-0.0313280791852386,0.0101147260578116,-0.0148327530739113,0.000231771582544536
"Cdhr2",0.0410573417548269,-0.0288147727997813,-0.0229819897479141,0.00188441647987177,0.0441391146186626,-0.00827650137455468,-0.00219986297826237,-0.00834652816243332,-0.016404147739301,-0.0190416255291973,-0.0421738557754201,0.0156288846341779,0.0214936450015478,-0.014496089616417,-0.0166040626092578
"Cdh17",0.04604641936557,-0.029592101197147,-0.00492990472406094,-0.00561343945726498,-0.0103986765444306,-0.0612803816866967,0.0209736044752495,-0.006074275641994,-0.00192125460333262,-0.0266699065452243,-0.00210838386697693,-0.0419197765455101,0.00815312431214869,-0.0230078021780556,0.00349930414254859
"Krt5",0.00780192144724129,0.0238295540565936,0.0234815803740826,-0.0855125699185852,-0.0315375340083279,0.0187941416262322,-0.161080775045498,-0.0314038645627603,-0.033499370498833,-0.00396763116818651,0.0328449423364007,-0.029808463744086,0.0064612821548851,0.0222570262311656,0.0223040744586332
"Prom1",0.0370958761394258,-0.0394058806811938,-0.0185483016484652,-0.03377949144153,-0.000571157822681649,-0.0144786213617131,0.0362835354319005,-0.0117531492387751,-0.0468215324351524,-0.00211380231714919,-0.0345108929608603,0.029158378665839,0.0431696478823472,0.0122975210905936,0.0086419292710318
"Tns1",0.0132430320377721,0.0829387676189209,-0.0918853583201495,0.0045385909931138,0.00389459843016428,-0.0210734427245565,0.00377454768813896,0.0172326844226872,-0.0219986380608069,0.0250787968728518,0.0236087454203826,-0.00208534296167206,-0.0332756327120529,0.0102367085755859,-0.0123685426502766
"Prr15l",0.0435816547778314,-0.0372469415535111,-0.00599231240952661,0.00309305616783888,-0.00273057407277452,-0.0153271898706668,0.000198402266977578,0.0101879398079382,0.0115922670935279,0.00290352964732877,0.0131304711444147,-0.0479145493322974,0.035887954817616,-0.0530646523121616,0.0159241230799465
"Clec2h",0.0421236080862978,-0.0263026704001354,-0.00911655481610186,0.0198348259443705,0.0274857150079316,0.0144813141770503,-0.00657756716700783,0.0228812550415629,0.000759594268289109,-0.0185792218754469,-0.0072900718994058,-0.0235462423163379,0.0580763041932467,0.00952934650677278,0.0200918450574254
"Txnip",0.0449015092095098,-0.0125248690619513,-0.0247825473629208,-0.00440444319568272,-0.00170537515512761,-0.00919480412807328,-0.039132994968825,0.00884392187450301,0.0345665302022669,0.0153784626689278,0.0373009287394947,0.0109235644730938,0.0333791537760703,-0.0295959946996645,0.0228811286326354
"Txn1",0.0466377385551121,0.0108795551480299,0.0164798396619218,0.0377490093865735,-0.0143721571173368,-0.0558846445808647,0.00683975811790472,-0.0142433921009794,-0.028328512872575,-0.0481831097923541,0.0119491643171599,-0.0150738366121935,-0.00894452294138419,0.0203888486471585,-0.00946802653251704
"Slc20a1",0.0300613997088177,0.015077595957025,0.0252718081580324,0.0506821705048539,0.0720578237440974,0.0271347640767856,-0.043736326945462,-0.00378419556208492,0.0496593172892677,0.0162964936999527,0.047097627314142,-0.00148693890709811,-0.0486266533382966,-0.032015189376591,-0.0814988099512325
"Tff3",0.0477925625688335,0.00400729858753255,-0.00352047880821103,0.0439732968665443,0.0343079442084879,-0.0500195564173916,-0.0442460206507088,0.029281134991385,0.0137373097319722,-0.0464888108480081,0.0366362305554553,-0.0485567882256404,0.0446874134617509,0.0564085600641561,0.0122084465063677
"Sdcbp2",0.0383051328895832,-0.0375035843690723,-0.019314181373197,-0.0201873102638257,0.0251154896744874,-0.0211506671879265,0.0181108354263485,0.00875648556698648,-0.0312780412426607,-0.0326565531467978,-0.0082836707750056,-0.019002011578682,-0.0128425617215979,-0.022694855326387,-0.0130536551304794
"Cxcl5",0.00940246772488751,0.0254984957623437,0.0339872678220434,-0.106874937961159,-0.0174443581306047,-0.0191574618528571,-0.0357857473311134,0.028675425890894,0.01032547172081,0.00622881704581184,-0.00373896891644442,0.0264718994408928,0.0336109394130449,-0.0183480712239069,-0.0583365660188423
"Tm4sf20",0.039541079095736,-0.00379337114562318,0.00682630958496801,0.00518438223070865,0.0552447367261076,-0.0259895599229546,-0.0148151768326925,-0.024734021765137,0.0322122970356815,0.0165053673267582,-0.0171505384859757,0.0587869983954271,0.0100238447363071,-0.019339788507581,-0.0274449318640284
"Duox2",0.0261990433232208,0.00469348436348811,0.0144295788756587,-0.0639814901382234,0.0331192740831643,-0.0541289711815025,0.0527330442478198,-0.050019905391458,-0.072522182890404,-0.0127842068131906,-0.0344428537055941,0.0822838437698738,0.0468045894841419,-0.000258479744287629,0.024698651807981
"Tmprss2",0.0379576136328649,0.0362619421226711,0.052174215167083,0.0328363370559992,-0.015859365111159,-0.0605283545945529,0.03159964723272,-0.0269541566928127,0.00233332889651766,0.00475648792896836,0.0298328254751341,-0.011426463221465,-0.0149871264996553,0.0228407588004759,-0.0229605109537311
"Cpe",0.012684506626664,0.0709060672744855,-0.0903256996552252,-0.00756692830523486,0.00721125189230821,0.0306767050182148,-0.00996982780780536,-0.0538599270851366,-0.0214650453107937,0.0220201198204142,0.027120686430857,-0.0077550116931513,0.00270713038189871,-0.0235453596375641,0.0436356307264927
"Ces2a",0.026996704217482,-0.0421629022039754,-0.0309364965892907,0.00785958186825772,0.0480290301261301,0.0240760898692976,-0.0308190898918341,-0.00572463663044562,-0.0239522422406855,-0.00828447795647129,-0.0428531965394134,0.0371664825966195,0.0320821196094413,-0.0083636072482356,0.0243885258457193
"Rhob",0.0369958733731463,0.0203805788833193,0.0065484179404221,-0.0230291821530094,0.0504025352196513,-0.00297743577887284,0.00525021403372419,0.000345348183651025,0.0102271929114217,0.0168466387185943,0.00933210189346344,0.00474990458852157,-0.00547402987442877,-0.0323713074201347,0.00816677958146676
"Pcp4",0.00211430444476345,0.0436338499866506,-0.0787140468721123,-0.0120366416539981,0.00561659008871696,0.00164099465214675,0.00846206936236468,-0.00287115159456486,-0.010982208753724,0.085209610558611,0.0610638643521329,-0.0419393607579442,-0.0280234977280167,0.0272910783090998,0.0281922001418709
"Misp",0.042091888610242,-0.0246893272021648,-0.00692596002444182,-0.0147433201084611,0.0227773813287345,-0.0308960185363492,0.0164185389297912,-0.00902818596664541,0.000542069107811018,-0.0228648733867659,-0.00585641800900272,-0.0207209379114941,0.0114760318420621,-0.0202732760163437,-0.00520992412349143
"Psca",0.00865001628489182,0.0225012845644648,0.0273537935584924,-0.0804616408750274,-0.0176127193276102,0.0092026337908099,-0.142734661939322,-0.029902808154723,-0.0244772818696472,-0.0067482735786851,0.029065818256037,-0.0310619462824956,0.0366546791704226,0.0151451268761274,0.0336213873411118
"Mylk",0.00957472896173085,0.0661311108896105,-0.0957870913604065,0.00269984484620563,0.00725572207477837,0.0127129576960767,0.00518008219147713,0.00691368833152833,-0.0459494978244426,0.0759823585474195,0.035692968583483,-0.0188188816338483,0.0340061629304717,-0.00438033172040484,-0.0135188742459328
"Cdh1",0.0460062847949609,-0.00445531019346483,0.0216561533430687,0.00339123980515649,-0.0254779039895669,-0.0705087824273582,-0.00739451720431442,-0.0219183828134844,0.010355976663953,-0.0129793676248384,0.014024435305585,-0.00219916850143872,-0.015991614654278,-0.0114477957755444,-0.00540912750709104
"Krt6a",0.00762242099870034,0.0205981456621265,0.0237258090170899,-0.0868579188352931,-0.0263601971902872,0.020470414621766,-0.148463902349699,-0.0313111845213018,-0.0280878916947712,-0.0130955533743327,0.0372363901342646,-0.0411678095661314,0.00775140277684341,0.00582202395017842,0.0337894815200804
"Crip1",0.0492601607228582,-0.00142627605487692,0.00890239777298935,-0.00558570089611812,0.0104105602315614,-0.057500321528742,0.00978878391440655,0.00337701191262881,0.0154187541770247,-0.0349334578161099,-0.0281594351565519,-0.0096983006408597,0.0138973441562325,-0.0197888434782467,-0.0375483225782538
"Actn4",0.0417486566126608,0.0120000113599387,0.0113699440013099,-0.0247423635059539,0.0197202767008812,-0.00134970338642161,-0.00486019521214286,0.00460144989624099,-0.031887544653938,-0.0275945885592638,-0.0151646323441089,-0.0164684106717257,0.00495672412950488,-0.00816420150212938,0.000611528998574869
"Cdkn1a",0.0386810586139757,-0.0223385237835157,-0.00586897871312892,-0.0106885340140063,0.0362455951191328,0.00116448826283283,-0.022710641815013,0.0219799797309906,0.0278830998936662,0.00224963789502531,0.0162788391705984,-0.0277230498468059,-0.00376571248129742,0.0101359987431304,0.0223982545239844
"Pdzk1ip1",0.0347676268400163,0.0278249404847813,0.0390927847102538,0.0101483872983185,0.0250530960388372,-0.0140864039220375,-0.0744498163734434,-0.0134556935351266,0.0261039025313429,0.020008151966334,0.0469517319973736,-0.0166624842498391,-0.0096991804481131,0.0216404507214531,0.0100565328839411
"Duoxa2",0.0211395613771196,0.0147705338718538,0.0219416522240935,-0.0711206133761602,0.0321546677943601,-0.0505622465213925,0.053712064469414,-0.0378256892269574,-0.070114536384375,-0.0117566068561015,-0.0267411772795761,0.0558207455022001,0.0509472327254228,-0.00390111383834218,-0.00666715355899641
"Slc15a1",0.0232479918873155,0.0282812112427947,0.0297164324007161,0.00967321340219666,0.0932858411472015,-0.0136334744658368,-0.0323755810522098,-0.0309280495144549,0.0407873410095199,0.0149157800861719,0.050071338780971,0.0324622447476457,0.0105162146582176,-0.00435374230437761,-0.0187373941732532
"Igfbp2",0.00404163118964266,0.0547608827059061,-0.0608352630716007,0.0154741788957056,0.0103052729800364,-0.0165416939417574,0.00555919533118228,-0.0184853654668052,-0.0608465069202017,0.00403325721240174,-0.0172539722855465,0.00687466412123823,0.0233081121314423,-0.0678458452146555,-0.0380746997232104
"Slc9a3r1",0.0357644072379092,-0.0153387740085018,-0.00938776667732377,0.00165608233576397,0.0530081955038994,0.0225603199672578,-0.0247353055563518,-0.00758577025335991,-0.0402940835396558,-0.0270837126419021,-0.0206826301182572,0.0378472364825389,0.0139670336705645,-0.0222124995454004,-0.0365017345684915
"Aldh2",0.0369820626047704,0.0133800667398614,0.0232330730322478,0.0565840235393116,0.0147261722793996,0.043182703974542,-0.0136059814417836,0.0232401660413454,-0.0292007623465004,0.00870960425578645,-0.0489478541978985,-0.0323953894190609,0.0041555127003716,-0.0274798431107372,-0.0283890908798328
"Eif2s2",0.0426615274014876,0.00281314044386508,0.00135685850046121,-0.013822138585965,0.02636349653047,-0.0340809162816919,-0.00298491362079299,0.00526199415145943,0.0142981370107403,-0.00315338424238117,0.00671071546988517,-0.000784384590808298,0.0118515861718219,0.0151334396712096,-0.0226756418631321
"Ezr",0.0430769428739818,0.00365232142837088,0.0161762088550745,-0.000338624374992029,0.0251485311637685,0.00565022764142079,-0.00970217081166875,-0.000839612904820645,-0.0283712545822599,-0.0183661893950992,-0.0148430397799065,-0.0222270024693672,-0.00846210891697483,-0.024523799059865,-0.0192901458974413
"St3gal4",0.0346537053221345,-0.000572107449479442,0.015240736974634,0.0391842655010607,0.0406116871054149,-0.0014962800188053,-0.0203636325332288,0.000331030550438585,-0.0090104222474809,-0.0282022602102564,0.0694890677394316,-0.0389865831276023,-0.0149945281061946,0.0554452465923256,0.043620985759795
"Insl5",0.0151587195508933,0.0400980030240805,0.0112474958180993,0.0623932252084111,0.0132426630937223,-0.0355624244583003,-0.0190296522483785,-0.0205681536303823,-0.0287879247568111,-0.0226070897274227,-0.0528210260192372,0.0544273586714069,-0.0182087812266896,0.0192256768394661,0.0320033174968301
"Serpinb1a",0.0420329764724795,-0.000108732831713154,0.0228232078625805,-0.011273882189342,0.0129286230290878,-0.0184665490829581,-0.0134350809226516,0.0196623185016236,-0.0107388890029571,-0.00781598097744187,0.0136912234427106,-0.0259981898669818,0.0238842308979915,0.0171121282815704,-0.0161642616921458
"Synm",0.00842251760402891,0.0648205714893552,-0.0832280120782197,0.0124055271407566,0.00925371307305102,-0.0279181142501443,-0.00118788950262405,-0.0085904908942572,-0.0416943293894288,0.0472943691523279,0.0133970999603827,-0.0217440791234438,-0.0161253099307706,0.0116103629361473,-0.00371636362722374
"Phgr1",0.0465349135046686,-0.0379053070154444,-0.0423180928534406,0.00550530388699529,0.0120573702814425,-0.0514237966828344,-0.0081371331040063,0.00941772432300299,-0.00448543688733211,-0.0312482024681907,-0.00337955271350026,-0.0317139888753348,0.0380549878417828,-0.00552466925602848,-0.00618224746905875
"Reg3b",0.0135522013239275,-0.0572416567697897,-0.0515142176104258,-0.000938887790020877,-0.0551338967224669,0.0020620221818354,-0.0377720088335589,0.0149512204290073,0.0892156274408632,0.0951651407539441,0.0159868895743394,0.0494173301538327,0.0904336610885022,0.0885048055936278,0.0287204591834151
"Ugdh",0.0356571655717633,-0.0590492355036317,-0.0491956615957767,0.00857355241357522,-0.0152582284864883,0.000825898271410181,-0.0229475637343694,0.0146782977823235,0.0330313139500538,0.0128373092503402,0.0219714088216779,-0.0126956085718337,-0.0178906994408522,-0.0149332744024424,-0.0475142302009013
"Endod1",0.0395676281357349,-0.0130852097699751,-0.00263937735335245,-0.0293844874100679,0.0377757300785832,-0.0100866281326209,0.0153191705781345,0.00947982253367644,-0.018651119340703,-0.0270035620541272,0.00130196669462107,-0.0210992668823765,0.0106009225442751,0.000951480364805807,-0.0253391540506694
"Cdhr5",0.0428946884600832,-0.029209990982166,-0.0299857856979621,-0.012836062367523,0.0279316253169798,-0.0422689698136506,-0.010266786146287,0.0064608815922169,0.000896713097543849,-0.0113919211930961,-0.0257314244974043,-0.0105394896193108,0.0421058433950172,-0.00539458694675933,-0.00945842570060427
